n, k, kPlace, ok, back
67,15,15,1,0
67,15,15,1,0
67,15,15,1,9
67,15,15,1,134
67,15,15,1,2
67,15,15,1,1
67,15,15,1,1
67,15,15,1,14
67,15,15,1,310
67,15,15,1,37
67,15,15,1,2
67,15,15,1,0
67,15,15,1,5
67,15,15,1,0
67,15,15,1,147
67,15,15,1,0
67,15,15,1,57
67,15,15,1,0
67,15,15,1,0
67,15,15,1,1
67,15,15,1,2
67,15,15,1,1
67,15,15,1,58
67,15,15,1,0
67,15,15,1,0
67,15,15,1,0
67,15,15,1,1
67,15,15,1,6
67,15,15,1,5
67,15,15,1,13
67,15,15,1,0
67,15,15,1,1
67,15,15,1,0
67,15,15,1,0
67,15,15,1,4
67,15,15,1,27
67,15,15,1,0
67,15,15,1,2
67,15,15,1,1
67,15,15,1,1
67,15,15,1,5
67,15,15,1,0
67,15,15,1,7
67,15,15,1,1
67,15,15,1,0
67,15,15,1,0
67,15,15,1,1
67,15,15,1,426
67,15,15,1,253
67,15,15,1,0
67,15,15,1,24
67,15,15,1,1
67,15,15,1,1
67,15,15,1,1
67,15,15,1,3
67,16,16,1,0
67,16,16,1,0
67,16,16,1,29
67,16,16,1,1
67,16,16,1,20
67,16,16,1,0
67,16,16,1,2
67,16,16,1,1
67,16,16,1,0
67,16,16,1,0
67,16,16,1,0
67,16,16,1,0
67,16,16,1,1
67,16,16,1,30
67,16,16,1,0
67,16,16,1,24
67,16,16,1,3
67,16,16,1,14
67,16,16,1,0
67,16,16,1,1
67,16,16,1,0
67,16,16,1,1
67,16,16,1,0
67,16,16,1,1
67,16,16,1,1
67,16,16,1,0
67,16,16,1,27
67,16,16,1,2
67,16,16,1,2
67,16,16,1,0
67,16,16,1,29
67,16,16,1,6
67,16,16,1,1
67,16,16,1,1
67,16,16,1,2
67,16,16,1,0
67,16,16,1,1
67,16,16,1,1
67,16,16,1,0
67,16,16,1,1
67,16,16,1,2
67,16,16,1,0
67,16,16,1,3
67,16,16,1,88
67,16,16,1,0
67,16,16,1,1
67,16,16,1,0
67,16,16,1,3
67,16,16,1,0
67,16,16,1,1
67,16,16,1,28
67,16,16,1,42
67,16,16,1,8
67,16,16,1,3
67,16,16,1,1
67,16,16,1,1
67,16,16,1,1
67,16,16,1,0
67,16,16,1,0
67,16,16,1,1
67,16,16,1,1
67,16,16,1,0
67,16,16,1,17
67,16,16,1,8
67,16,16,1,2
67,16,16,1,18
67,16,16,1,61
67,16,16,1,1
67,16,16,1,3
67,16,16,1,0
67,16,16,1,1
67,16,16,1,0
67,16,16,1,9
67,16,16,1,30
67,16,16,1,8
67,16,16,1,1
67,16,16,1,0
67,16,16,1,14
67,16,16,1,20
67,16,16,1,8
67,16,16,1,1
67,16,16,1,10
67,16,16,1,0
67,16,16,1,12
67,16,16,1,1
67,16,16,1,0
67,16,16,1,4
67,16,16,1,0
67,16,16,1,2
67,16,16,1,15
67,16,16,1,0
67,16,16,1,7
67,16,16,1,7
67,16,16,1,1
67,16,16,1,5
67,16,16,1,1
67,16,16,1,1
67,16,16,1,0
67,16,16,1,0
67,16,16,1,7
67,17,17,1,4
67,17,17,1,0
67,17,17,1,6
67,17,17,1,1
67,17,17,1,11
67,17,17,1,20
67,17,17,1,0
67,17,17,1,0
67,17,17,1,0
67,17,17,1,0
67,17,17,1,0
67,17,17,1,0
67,17,17,1,1
67,17,17,1,0
67,17,17,1,1
67,17,17,1,4
67,17,17,1,1
67,17,17,1,28
67,17,17,1,0
67,17,17,1,1
67,17,17,1,1
67,17,17,1,0
67,17,17,1,1
67,17,17,1,0
67,17,17,1,12
67,17,17,1,19
67,17,17,1,0
67,17,17,1,0
67,17,17,1,21
67,17,17,1,0
67,17,17,1,3
67,17,17,1,5
67,17,17,1,0
67,17,17,1,3
67,17,17,1,0
67,17,17,1,109
67,17,17,1,5
67,17,17,1,12
67,17,17,1,6
67,17,17,1,2
67,17,17,1,35
67,17,17,1,1
67,17,17,1,32
67,17,17,1,3
67,17,17,1,1
67,17,17,1,7
67,17,17,1,1
67,17,17,1,0
67,17,17,1,3
67,17,17,1,1
67,17,17,1,0
67,17,17,1,4
67,17,17,1,2
67,17,17,1,3
67,17,17,1,3
67,17,17,1,0
67,17,17,1,1
67,17,17,1,0
67,17,17,1,29
67,17,17,1,1
67,17,17,1,1
67,17,17,1,33
67,17,17,1,0
67,17,17,1,6
67,17,17,1,1
67,17,17,1,0
67,17,17,1,13
67,17,17,1,0
67,17,17,1,43
67,17,17,1,1
67,17,17,1,3
67,17,17,1,11
67,17,17,1,3
67,17,17,1,0
67,17,17,1,4
67,17,17,1,3
67,17,17,1,0
67,17,17,1,4
67,17,17,1,1
67,17,17,1,3
67,17,17,1,1
67,17,17,1,0
67,17,17,1,0
67,17,17,1,0
67,17,17,1,5
67,17,17,1,1
67,17,17,1,1
67,17,17,1,827
67,17,17,1,1
67,17,17,1,0
67,17,17,1,16
67,17,17,1,75
67,17,17,1,27
67,17,17,1,0
67,17,17,1,1
67,17,17,1,1
67,17,17,1,14
67,17,17,1,1
67,17,17,1,22
67,17,17,1,9
67,18,18,1,5
67,18,18,1,2
67,18,18,1,1
67,18,18,1,1
67,18,18,1,0
67,18,18,1,4
67,18,18,1,1
67,18,18,1,3
67,18,18,1,0
67,18,18,1,1
67,18,18,1,1
67,18,18,1,0
67,18,18,1,1
67,18,18,1,0
67,18,18,1,4
67,18,18,1,79
67,18,18,1,8
67,18,18,1,0
67,18,18,1,2
67,18,18,1,3
67,18,18,1,3
67,18,18,1,0
67,18,18,1,1
67,18,18,1,0
67,18,18,1,6
67,18,18,1,5
67,18,18,1,0
67,18,18,1,1
67,18,18,1,1
67,18,18,1,0
67,18,18,1,8
67,18,18,1,398
67,18,18,1,0
67,18,18,1,1
67,18,18,1,0
67,18,18,1,84
67,18,18,1,0
67,18,18,1,0
67,18,18,1,2
67,18,18,1,1
67,18,18,1,9
67,18,18,1,8
67,18,18,1,0
67,18,18,1,79
67,18,18,1,0
67,18,18,1,31
67,18,18,1,2
67,18,18,1,19
67,18,18,1,2
67,18,18,1,7
67,18,18,1,4
67,18,18,1,4
67,18,18,1,10
67,18,18,1,20
67,18,18,1,2
67,18,18,1,2
67,18,18,1,2
67,18,18,1,7
67,18,18,1,16
67,18,18,1,0
67,18,18,1,0
67,18,18,1,45
67,18,18,1,22
67,18,18,1,1
67,18,18,1,0
67,18,18,1,0
67,18,18,1,2
67,18,18,1,0
67,18,18,1,2
67,18,18,1,5
67,18,18,1,3
67,18,18,1,2
67,18,18,1,0
67,18,18,1,1
67,18,18,1,1
67,18,18,1,8
67,18,18,1,0
67,18,18,1,1
67,18,18,1,0
67,18,18,1,6
67,18,18,1,11
67,18,18,1,1
67,18,18,1,29
67,18,18,1,1
67,18,18,1,0
67,18,18,1,0
67,18,18,1,0
67,18,18,1,4
67,18,18,1,1
67,18,18,1,1
67,18,18,1,1
67,18,18,1,3
67,18,18,1,0
67,18,18,1,7
67,18,18,1,1
67,18,18,1,10
67,18,18,1,1
67,18,18,1,0
67,18,18,1,0
67,18,18,1,9
67,19,19,1,0
67,19,19,1,1
67,19,19,1,3
67,19,19,1,0
67,19,19,1,55
67,19,19,1,13
67,19,19,1,2
67,19,19,1,6
67,19,19,1,1
67,19,19,1,1
67,19,19,1,1
67,19,19,1,9
67,19,19,1,0
67,19,19,1,0
67,19,19,1,1
67,19,19,1,0
67,19,19,1,31
67,19,19,1,9
67,19,19,1,1
67,19,19,1,1
67,19,19,1,9
67,19,19,1,2
67,19,19,1,0
67,19,19,1,0
67,19,19,1,2
67,19,19,1,1
67,19,19,1,0
67,19,19,1,1
67,19,19,1,4
67,19,19,1,0
67,19,19,1,1
67,19,19,1,4
67,19,19,1,9
67,19,19,1,0
67,19,19,1,4
67,19,19,1,1
67,19,19,1,0
67,19,19,1,24
67,19,19,1,0
67,19,19,1,0
67,19,19,1,1
67,19,19,1,0
67,19,19,1,2
67,19,19,1,0
67,19,19,1,36
67,19,19,1,15
67,19,19,1,7
67,19,19,1,12
67,19,19,1,5
67,19,19,1,0
67,19,19,1,0
67,19,19,1,0
67,19,19,1,1
67,19,19,1,1
67,19,19,1,1
67,19,19,1,0
67,19,19,1,6
67,19,19,1,79
67,19,19,1,1
67,19,19,1,3
67,19,19,1,0
67,19,19,1,6
67,19,19,1,18
67,19,19,1,0
67,19,19,1,0
67,19,19,1,9
67,19,19,1,0
67,19,19,1,0
67,19,19,1,3
67,19,19,1,0
67,19,19,1,3
67,19,19,1,0
67,19,19,1,0
67,19,19,1,2
67,19,19,1,1
67,19,19,1,0
67,19,19,1,0
67,19,19,1,17
67,19,19,1,21
67,19,19,1,14
67,19,19,1,3
67,19,19,1,1
67,19,19,1,0
67,19,19,1,5
67,19,19,1,7
67,19,19,1,0
67,19,19,1,3
67,19,19,1,4
67,19,19,1,0
67,19,19,1,0
67,19,19,1,0
67,19,19,1,12
67,19,19,1,1
67,19,19,1,2
67,19,19,1,3
67,19,19,1,2
67,19,19,1,1
67,19,19,1,0
67,19,19,1,0
67,19,19,1,93
67,20,20,1,12
67,20,20,1,0
67,20,20,1,0
67,20,20,1,0
67,20,20,1,1
67,20,20,1,0
67,20,20,1,4
67,20,20,1,0
67,20,20,1,1
67,20,20,1,0
67,20,20,1,0
67,20,20,1,2
67,20,20,1,0
67,20,20,1,0
67,20,20,1,2
67,20,20,1,0
67,20,20,1,21
67,20,20,1,2
67,20,20,1,8
67,20,20,1,9
67,20,20,1,13
67,20,20,1,4
67,20,20,1,4
67,20,20,1,2
67,20,20,1,16
67,20,20,1,1
67,20,20,1,207
67,20,20,1,0
67,20,20,1,11
67,20,20,1,0
67,20,20,1,0
67,20,20,1,0
67,20,20,1,0
67,20,20,1,1
67,20,20,1,3
67,20,20,1,1
67,20,20,1,0
67,20,20,1,8
67,20,20,1,0
67,20,20,1,1
67,20,20,1,3
67,20,20,1,9
67,20,20,1,0
67,20,20,1,0
67,20,20,1,5
67,20,20,1,1
67,20,20,1,3
67,20,20,1,6
67,20,20,1,1
67,20,20,1,1
67,20,20,1,4
67,20,20,1,32
67,20,20,1,0
67,20,20,1,11
67,20,20,1,0
67,20,20,1,0
67,20,20,1,1
67,20,20,1,0
67,20,20,1,1
67,20,20,1,1
67,20,20,1,1
67,20,20,1,0
67,20,20,1,3
67,20,20,1,27
67,20,20,1,36
67,20,20,1,6
67,20,20,1,1
67,20,20,1,1
67,20,20,1,67
67,20,20,1,0
67,20,20,1,0
67,20,20,1,0
67,20,20,1,1
67,20,20,1,0
67,20,20,1,0
67,20,20,1,1
67,20,20,1,0
67,20,20,1,24
67,20,20,1,3
67,20,20,1,28
67,20,20,1,85
67,20,20,1,1
67,20,20,1,0
67,20,20,1,1
67,20,20,1,0
67,20,20,1,140
67,20,20,1,5
67,20,20,1,1
67,20,20,1,0
67,20,20,1,1
67,20,20,1,0
67,20,20,1,4
67,20,20,1,2
67,20,20,1,8
67,20,20,1,3
67,20,20,1,2
67,20,20,1,15
67,20,20,1,4
67,20,20,1,1
67,20,20,1,10
67,21,21,1,1
67,21,21,1,0
67,21,21,1,3
67,21,21,1,8
67,21,21,1,1
67,21,21,1,0
67,21,21,1,0
67,21,21,1,9
67,21,21,1,1
67,21,21,1,15
67,21,21,1,1
67,21,21,1,2
67,21,21,1,2
67,21,21,1,0
67,21,21,1,76
67,21,21,1,4
67,21,21,1,1
67,21,21,1,0
67,21,21,1,0
67,21,21,1,2
67,21,21,1,14
67,21,21,1,12
67,21,21,1,0
67,21,21,1,0
67,21,21,1,0
67,21,21,1,1
67,21,21,1,7
67,21,21,1,5
67,21,21,1,1
67,21,21,1,0
67,21,21,1,36
67,21,21,1,1
67,21,21,1,0
67,21,21,1,1
67,21,21,1,0
67,21,21,1,1
67,21,21,1,0
67,21,21,1,0
67,21,21,1,6
67,21,21,1,0
67,21,21,1,1
67,21,21,1,10
67,21,21,1,0
67,21,21,1,5
67,21,21,1,7
67,21,21,1,1
67,21,21,1,4
67,21,21,1,0
67,21,21,1,16
67,21,21,1,2
67,21,21,1,1
67,21,21,1,0
67,21,21,1,179
67,21,21,1,14
67,21,21,1,1
67,21,21,1,2
67,21,21,1,0
67,21,21,1,1
67,21,21,1,3
67,21,21,1,21
67,21,21,1,0
67,21,21,1,0
67,21,21,1,0
67,21,21,1,0
67,21,21,1,1
67,21,21,1,0
67,21,21,1,1
67,21,21,1,6
67,21,21,1,0
67,21,21,1,5
67,21,21,1,0
67,21,21,1,9
67,21,21,1,0
67,21,21,1,0
67,21,21,1,4
67,21,21,1,0
67,21,21,1,8
67,21,21,1,2
67,21,21,1,7
67,21,21,1,0
67,21,21,1,9
67,21,21,1,8
67,21,21,1,58
67,21,21,1,1
67,21,21,1,1
67,21,21,1,0
67,21,21,1,0
67,21,21,1,1
67,21,21,1,9
67,21,21,1,0
67,21,21,1,9
67,21,21,1,0
67,21,21,1,0
67,21,21,1,5
67,21,21,1,1
67,21,21,1,3
67,21,21,1,3
67,21,21,1,4
67,21,21,1,0
67,21,21,1,0
67,22,22,1,10
67,22,22,1,83
67,22,22,1,1
67,22,22,1,5
67,22,22,1,0
67,22,22,1,1
67,22,22,1,0
67,22,22,1,0
67,22,22,1,0
67,22,22,1,0
67,22,22,1,1
67,22,22,1,1
67,22,22,1,2
67,22,22,1,1
67,22,22,1,1
67,22,22,1,1
67,22,22,1,0
67,22,22,1,1
67,22,22,1,4
67,22,22,1,1
67,22,22,1,27
67,22,22,1,24
67,22,22,1,5
67,22,22,1,2
67,22,22,1,10
67,22,22,1,5
67,22,22,1,0
67,22,22,1,1
67,22,22,1,0
67,22,22,1,0
67,22,22,1,1
67,22,22,1,2
67,22,22,1,11
67,22,22,1,0
67,22,22,1,2
67,22,22,1,0
67,22,22,1,0
67,22,22,1,1
67,22,22,1,8
67,22,22,1,28
67,22,22,1,5
67,22,22,1,1
67,22,22,1,0
67,22,22,1,5
67,22,22,1,0
67,22,22,1,0
67,22,22,1,1
67,22,22,1,1
67,22,22,1,1
67,22,22,1,8
67,22,22,1,0
67,22,22,1,1
67,22,22,1,8
67,22,22,1,0
67,22,22,1,0
67,22,22,1,15
67,22,22,1,0
67,22,22,1,7
67,22,22,1,11
67,22,22,1,5
67,22,22,1,2
67,22,22,1,1
67,22,22,1,0
67,22,22,1,1
67,22,22,1,41
67,22,22,1,2
67,22,22,1,0
67,22,22,1,13
67,22,22,1,1
67,22,22,1,18
67,22,22,1,2
67,22,22,1,40
67,22,22,1,0
67,22,22,1,1
67,22,22,1,13
67,22,22,1,0
67,22,22,1,0
67,22,22,1,1
67,22,22,1,3
67,22,22,1,1
67,22,22,1,14
67,22,22,1,1
67,22,22,1,3
67,22,22,1,0
67,22,22,1,0
67,22,22,1,0
67,22,22,1,0
67,22,22,1,0
67,22,22,1,0
67,22,22,1,0
67,22,22,1,1
67,22,22,1,0
67,22,22,1,11
67,22,22,1,0
67,22,22,1,0
67,22,22,1,1
67,22,22,1,0
67,22,22,1,17
67,22,22,1,7
67,22,22,1,5
67,23,23,1,1
67,23,23,1,15
67,23,23,1,1
67,23,23,1,11
67,23,23,1,1
67,23,23,1,13
67,23,23,1,0
67,23,23,1,1
67,23,23,1,113
67,23,23,1,0
67,23,23,1,5
67,23,23,1,0
67,23,23,1,0
67,23,23,1,1
67,23,23,1,0
67,23,23,1,0
67,23,23,1,0
67,23,23,1,0
67,23,23,1,12
67,23,23,1,0
67,23,23,1,6
67,23,23,1,17
67,23,23,1,0
67,23,23,1,1
67,23,23,1,10
67,23,23,1,1
67,23,23,1,1
67,23,23,1,3
67,23,23,1,1
67,23,23,1,0
67,23,23,1,0
67,23,23,1,5
67,23,23,1,23
67,23,23,1,1
67,23,23,1,3
67,23,23,1,1
67,23,23,1,17
67,23,23,1,4
67,23,23,1,26
67,23,23,1,7
67,23,23,1,1
67,23,23,1,0
67,23,23,1,0
67,23,23,1,6
67,23,23,1,0
67,23,23,1,8
67,23,23,1,0
67,23,23,1,13
67,23,23,1,5
67,23,23,1,1
67,23,23,1,1
67,23,23,1,4
67,23,23,1,0
67,23,23,1,0
67,23,23,1,0
67,23,23,1,1
67,23,23,1,0
67,23,23,1,21
67,23,23,1,0
67,23,23,1,0
67,23,23,1,18
67,23,23,1,5
67,23,23,1,3
67,23,23,1,0
67,23,23,1,1
67,23,23,1,1
67,23,23,1,0
67,23,23,1,11
67,23,23,1,2
67,23,23,1,8
67,23,23,1,3
67,23,23,1,1
67,23,23,1,0
67,23,23,1,2
67,23,23,1,2
67,23,23,1,14
67,23,23,1,3
67,23,23,1,3
67,23,23,1,0
67,23,23,1,0
67,23,23,1,9
67,23,23,1,3
67,23,23,1,0
67,23,23,1,4
67,23,23,1,8
67,23,23,1,280
67,23,23,1,0
67,23,23,1,0
67,23,23,1,0
67,23,23,1,9
67,23,23,1,1
67,23,23,1,1
67,23,23,1,0
67,23,23,1,6
67,23,23,1,7
67,23,23,1,0
67,23,23,1,5
67,23,23,1,24
67,23,23,1,0
67,23,23,1,1
67,24,24,1,0
67,24,24,1,0
67,24,24,1,1
67,24,24,1,0
67,24,24,1,0
67,24,24,1,21
67,24,24,1,2
67,24,24,1,33
67,24,24,1,0
67,24,24,1,92
67,24,24,1,7
67,24,24,1,0
67,24,24,1,0
67,24,24,1,39
67,24,24,1,1
67,24,24,1,0
67,24,24,1,0
67,24,24,1,11
67,24,24,1,3
67,24,24,1,1
67,24,24,1,2
67,24,24,1,0
67,24,24,1,9
67,24,24,1,1
67,24,24,1,16
67,24,24,1,0
67,24,24,1,3
67,24,24,1,0
67,24,24,1,1
67,24,24,1,1
67,24,24,1,19
67,24,24,1,0
67,24,24,1,0
67,24,24,1,3
67,24,24,1,5
67,24,24,1,0
67,24,24,1,4
67,24,24,1,2
67,24,24,1,7
67,24,24,1,0
67,24,24,1,1
67,24,24,1,4
67,24,24,1,0
67,24,24,1,2
67,24,24,1,0
67,24,24,1,4
67,24,24,1,1
67,24,24,1,7
67,24,24,1,3
67,24,24,1,0
67,24,24,1,0
67,24,24,1,7
67,24,24,1,3
67,24,24,1,12
67,24,24,1,0
67,24,24,1,0
67,24,24,1,0
67,24,24,1,3
67,24,24,1,0
67,24,24,1,5
67,24,24,1,1
67,24,24,1,0
67,24,24,1,9
67,24,24,1,7
67,24,24,1,22
67,24,24,1,103
67,24,24,1,51
67,24,24,1,0
67,24,24,1,0
67,24,24,1,5
67,24,24,1,15
67,24,24,1,9
67,24,24,1,38
67,24,24,1,6
67,24,24,1,1
67,24,24,1,0
67,24,24,1,0
67,24,24,1,1
67,24,24,1,2
67,24,24,1,0
67,24,24,1,75
67,24,24,1,13
67,24,24,1,4
67,24,24,1,0
67,24,24,1,5
67,24,24,1,0
67,24,24,1,1
67,24,24,1,17
67,24,24,1,61
67,24,24,1,23
67,24,24,1,7
67,24,24,1,2
67,24,24,1,0
67,24,24,1,22
67,24,24,1,8
67,24,24,1,0
67,24,24,1,0
67,24,24,1,8
67,24,24,1,49
67,24,24,1,0
67,25,25,1,0
67,25,25,1,0
67,25,25,1,116
67,25,25,1,0
67,25,25,1,0
67,25,25,1,1
67,25,25,1,4
67,25,25,1,0
67,25,25,1,2
67,25,25,1,57
67,25,25,1,0
67,25,25,1,0
67,25,25,1,7
67,25,25,1,11
67,25,25,1,0
67,25,25,1,1
67,25,25,1,1
67,25,25,1,15
67,25,25,1,0
67,25,25,1,5
67,25,25,1,1
67,25,25,1,3
67,25,25,1,1
67,25,25,1,0
67,25,25,1,4
67,25,25,1,0
67,25,25,1,1
67,25,25,1,1
67,25,25,1,2
67,25,25,1,0
67,25,25,1,1
67,25,25,1,0
67,25,25,1,5
67,25,25,1,0
67,25,25,1,1
67,25,25,1,0
67,25,25,1,4
67,25,25,1,0
67,25,25,1,1
67,25,25,1,2
67,25,25,1,3
67,25,25,1,2
67,25,25,1,0
67,25,25,1,2
67,25,25,1,4
67,25,25,1,0
67,25,25,1,11
67,25,25,1,0
67,25,25,1,1
67,25,25,1,15
67,25,25,1,2
67,25,25,1,1
67,25,25,1,0
67,25,25,1,4
67,25,25,1,9
67,25,25,1,1
67,25,25,1,0
67,25,25,1,0
67,25,25,1,0
67,25,25,1,6
67,25,25,1,1
67,25,25,1,0
67,25,25,1,0
67,25,25,1,1
67,25,25,1,10
67,25,25,1,1
67,25,25,1,0
67,25,25,1,14
67,25,25,1,11
67,25,25,1,0
67,25,25,1,0
67,25,25,1,1
67,25,25,1,0
67,25,25,1,0
67,25,25,1,4
67,25,25,1,0
67,25,25,1,1
67,25,25,1,8
67,25,25,1,7
67,25,25,1,0
67,25,25,1,1
67,25,25,1,0
67,25,25,1,25
67,25,25,1,1
67,25,25,1,2
67,25,25,1,1
67,25,25,1,1
67,25,25,1,0
67,25,25,1,1
67,25,25,1,0
67,25,25,1,1
67,25,25,1,0
67,25,25,1,0
67,25,25,1,0
67,25,25,1,0
67,25,25,1,3
67,25,25,1,0
67,25,25,1,0
67,25,25,1,3
67,25,25,1,25
67,26,26,1,39
67,26,26,1,6
67,26,26,1,1
67,26,26,1,1
67,26,26,1,0
67,26,26,1,0
67,26,26,1,2
67,26,26,1,25
67,26,26,1,2
67,26,26,1,1
67,26,26,1,10
67,26,26,1,1
67,26,26,1,0
67,26,26,1,9
67,26,26,1,2
67,26,26,1,0
67,26,26,1,1
67,26,26,1,2
67,26,26,1,1
67,26,26,1,0
67,26,26,1,2
67,26,26,1,17
67,26,26,1,9
67,26,26,1,3
67,26,26,1,1
67,26,26,1,1
67,26,26,1,0
67,26,26,1,1
67,26,26,1,6
67,26,26,1,13
67,26,26,1,0
67,26,26,1,3
67,26,26,1,1
67,26,26,1,1
67,26,26,1,30
67,26,26,1,5
67,26,26,1,13
67,26,26,1,0
67,26,26,1,0
67,26,26,1,0
67,26,26,1,1
67,26,26,1,1
67,26,26,1,1
67,26,26,1,11
67,26,26,1,0
67,26,26,1,0
67,26,26,1,1
67,26,26,1,1
67,26,26,1,1
67,26,26,1,0
67,26,26,1,3
67,26,26,1,0
67,26,26,1,3
67,26,26,1,0
67,26,26,1,28
67,26,26,1,0
67,26,26,1,3
67,26,26,1,7
67,26,26,1,0
67,26,26,1,2
67,26,26,1,3
67,26,26,1,0
67,26,26,1,2
67,26,26,1,0
67,26,26,1,1146
67,26,26,1,0
67,26,26,1,1
67,26,26,1,1
67,26,26,1,1
67,26,26,1,0
67,26,26,1,0
67,26,26,1,3
67,26,26,1,0
67,26,26,1,4
67,26,26,1,0
67,26,26,1,1
67,26,26,1,7
67,26,26,1,0
67,26,26,1,2
67,26,26,1,1
67,26,26,1,13
67,26,26,1,0
67,26,26,1,3
67,26,26,1,2
67,26,26,1,3
67,26,26,1,1
67,26,26,1,0
67,26,26,1,5
67,26,26,1,1
67,26,26,1,0
67,26,26,1,1
67,26,26,1,1
67,26,26,1,5
67,26,26,1,22
67,26,26,1,0
67,26,26,1,2
67,26,26,1,0
67,26,26,1,2
67,26,26,1,0
67,26,26,1,5
67,27,27,1,18
67,27,27,1,1
67,27,27,1,52
67,27,27,1,7
67,27,27,1,1
67,27,27,1,5
67,27,27,1,9
67,27,27,1,0
67,27,27,1,35
67,27,27,1,1
67,27,27,1,3
67,27,27,1,2
67,27,27,1,0
67,27,27,1,5
67,27,27,1,0
67,27,27,1,1
67,27,27,1,0
67,27,27,1,0
67,27,27,1,2
67,27,27,1,5
67,27,27,1,0
67,27,27,1,0
67,27,27,1,20
67,27,27,1,3
67,27,27,1,0
67,27,27,1,1
67,27,27,1,19
67,27,27,1,1
67,27,27,1,1
67,27,27,1,1
67,27,27,1,8
67,27,27,1,3
67,27,27,1,45
67,27,27,1,0
67,27,27,1,2
67,27,27,1,2
67,27,27,1,1
67,27,27,1,0
67,27,27,1,2
67,27,27,1,27
67,27,27,1,1
67,27,27,1,0
67,27,27,1,0
67,27,27,1,2
67,27,27,1,3
67,27,27,1,0
67,27,27,1,1
67,27,27,1,3
67,27,27,1,2
67,27,27,1,15
67,27,27,1,15
67,27,27,1,0
67,27,27,1,1
67,27,27,1,0
67,27,27,1,2
67,27,27,1,0
67,27,27,1,3
67,27,27,1,0
67,27,27,1,1
67,27,27,1,3
67,27,27,1,2
67,27,27,1,1
67,27,27,1,0
67,27,27,1,0
67,27,27,1,1
67,27,27,1,2
67,27,27,1,10
67,27,27,1,14
67,27,27,1,15
67,27,27,1,15
67,27,27,1,1
67,27,27,1,24
67,27,27,1,3
67,27,27,1,2
67,27,27,1,0
67,27,27,1,4
67,27,27,1,0
67,27,27,1,1
67,27,27,1,12
67,27,27,1,0
67,27,27,1,2
67,27,27,1,5
67,27,27,1,1
67,27,27,1,8
67,27,27,1,1
67,27,27,1,3
67,27,27,1,0
67,27,27,1,0
67,27,27,1,0
67,27,27,1,2
67,27,27,1,27
67,27,27,1,0
67,27,27,1,1
67,27,27,1,1
67,27,27,1,0
67,27,27,1,1
67,27,27,1,0
67,27,27,1,3
67,27,27,1,0
67,27,27,1,0
67,28,28,1,0
67,28,28,1,0
67,28,28,1,0
67,28,28,1,1
67,28,28,1,0
67,28,28,1,1
67,28,28,1,2
67,28,28,1,0
67,28,28,1,0
67,28,28,1,21
67,28,28,1,1
67,28,28,1,1
67,28,28,1,8
67,28,28,1,1
67,28,28,1,1
67,28,28,1,0
67,28,28,1,1
67,28,28,1,1
67,28,28,1,0
67,28,28,1,1
67,28,28,1,1
67,28,28,1,6
67,28,28,1,2
67,28,28,1,3
67,28,28,1,15
67,28,28,1,1
67,28,28,1,1
67,28,28,1,10
67,28,28,1,1
67,28,28,1,15
67,28,28,1,1
67,28,28,1,0
67,28,28,1,7
67,28,28,1,0
67,28,28,1,169
67,28,28,1,6
67,28,28,1,1
67,28,28,1,52
67,28,28,1,0
67,28,28,1,2
67,28,28,1,6
67,28,28,1,14
67,28,28,1,6
67,28,28,1,1
67,28,28,1,3
67,28,28,1,0
67,28,28,1,20
67,28,28,1,1
67,28,28,1,2
67,28,28,1,0
67,28,28,1,0
67,28,28,1,246
67,28,28,1,5
67,28,28,1,0
67,28,28,1,0
67,28,28,1,0
67,28,28,1,0
67,28,28,1,2
67,28,28,1,3
67,28,28,1,2
67,28,28,1,1
67,28,28,1,6
67,28,28,1,0
67,28,28,1,29
67,28,28,1,1
67,28,28,1,0
67,28,28,1,0
67,28,28,1,4
67,28,28,1,0
67,28,28,1,5
67,28,28,1,0
67,28,28,1,0
67,28,28,1,6
67,28,28,1,1
67,28,28,1,20
67,28,28,1,17
67,28,28,1,71
67,28,28,1,5
67,28,28,1,0
67,28,28,1,2
67,28,28,1,1
67,28,28,1,5
67,28,28,1,10
67,28,28,1,0
67,28,28,1,3
67,28,28,1,0
67,28,28,1,19
67,28,28,1,0
67,28,28,1,0
67,28,28,1,2
67,28,28,1,0
67,28,28,1,10
67,28,28,1,1
67,28,28,1,0
67,28,28,1,5
67,28,28,1,1
67,28,28,1,6
67,28,28,1,8
67,28,28,1,5
67,28,28,1,1
67,29,29,1,21
67,29,29,1,3
67,29,29,1,1
67,29,29,1,0
67,29,29,1,3
67,29,29,1,5
67,29,29,1,7
67,29,29,1,1
67,29,29,1,6
67,29,29,1,1
67,29,29,1,1
67,29,29,1,2
67,29,29,1,0
67,29,29,1,0
67,29,29,1,142
67,29,29,1,0
67,29,29,1,2
67,29,29,1,0
67,29,29,1,2
67,29,29,1,0
67,29,29,1,1
67,29,29,1,4
67,29,29,1,2
67,29,29,1,4
67,29,29,1,3
67,29,29,1,3
67,29,29,1,0
67,29,29,1,4
67,29,29,1,1
67,29,29,1,1
67,29,29,1,0
67,29,29,1,19
67,29,29,1,2
67,29,29,1,13
67,29,29,1,1
67,29,29,1,4
67,29,29,1,0
67,29,29,1,0
67,29,29,1,21
67,29,29,1,0
67,29,29,1,0
67,29,29,1,1
67,29,29,1,0
